paper_id;title;year
187952197;Implications of inconsistencies between fMRI and dMRI on multimodal connectivity estimation.;2013
187962066;A plausible approach to computer-aided cryptographic proofs.;2005
187969224;Identifikation und Gestaltung von Services;2007
187986345;A new cross-validation technique to evaluate quality of recommender systems;2012
187989067;An L-ribbon for large underdetermined linear discrete ill-posed problems;2000
188029945;Two-Stage named-entity recognition using averaged perceptrons;2012
188034648;Towards unconditional soundness: computationally complete symbolic attacker;2012
188036971;Some Topological Properties of Surfaces in Z3;1999
188101875;Axiomatizations of Hyperbolic Geometry: A Comparison Based on Language and Quantifier Type Complexity;2002
188158594;Produktgetriebene Entwicklung von Softwareproduktlinien;2007
188172973;Advancing Cloud Computing;2014
188177236;On asynchronous tree automata;2006
188244951;On the monotone convergence of Newton`s method;1986
188281630;Enabling Collaborative Administration and Safety Fences: Factored Privileges in SQL Databases.;2004
188319126;Supervisory Control of Discrete-Event Systems via IC3;2014
188349010;P300 Harmonies: A Brain-Computer Musical Interface;2014
188359927;Estimation of extracellular volume from regularized multi-shell diffusion MRI;2012
188362393;A methodology to develop a clinical ontology for healthcare business;2011
188376461;Optimizing over the growing spectrahedron;2012
188409093;Modeling the evolution of objects in temporal information systems;2006
188411017;DOMINUS plus - DOcument Management INtelligent Universal System ( plus );2011
188429918;Just how risky is online voting;2005
188444227;Adjointness Aspects of the Down-Set Functor;2001
188498094;Efficient Approximate Reliability Evaluation using the Markovian Minimal Cut Approach;1999
188499830;Recursion vs Replication in Process Calculi: Expressiveness;2005
188675547;Adaptive Algorithms for Join Processing in Distributed Database Systems;1997
188676332;Advanced composition in virtual camera control;2011
188693866;A Three-Objective Evolutionary Approach to Generate Mamdani Fuzzy Rule-Based Systems;2009
188770073;Pattern-based genetic model refinements in MDA;2008
188777521;Behavioural semantics for asynchronous components;2017
188805200;Cooperative Ant Colony Optimization in Traffic Route Calculations;2012
188827593;An Empirical Validation of the Patient-centered e-Health Framework in Patient-focused Websites;2014
188834013;A human-centered design and evaluation framework for information search.;2005
188839581;Numerically stable computation of step-sizes for descent methods. The nonconvex case;1977
188855450;The Usefulness of Information and Communication Technologies in Crisis Response;2008
188862498;An Agent-Based Solution for Dynamic Supply Chain Management;2008
188865455;Estimation of the heating rate of ions due to laser fluctuations when implementing quantum algorithms;2007
188881548;Subspace clustering using a symmetric low-rank representation ☆;2017
188925491;A Descriptive Content Analysis of Trust-Building Measures in B2B Electronic Marketplaces;2006
188969238;Cascade decode-and-forward: spatial diversity reuse in sensor networks;2016
188987670;Shift from PLM to SLM: A Method to Support Business Requirements Elicitation for Service Innovation;2012
188993917;The Neighbourhood of S0.9 and S1;2007
189004072;Agent-Based Information Sharing for Ambient Intelligence;2010
189013490;Estimating Hop Counts in Position Based Routing Schemes for Ad Hoc Networks;2003
189082795;Identification and extraction of family history information from clinical reports.;2008
189126930;Exploring Matrix Generation Strategies in Isogeometric Analysis;2012
189133426;On-line Minimum Closed Covers;2014
189142960;File Organization Techniques;1972
189189934;A CORE TASK ANALYSIS BASED WORK SUPPORT AND TRAINING TOOL FOR CONTROL ENGINEERS;2007
189235092;A stochastic linear model for fMRI activation analyses;2011
189276756;Quantifying progression of multiple sclerosis via classification of depth videos;2014
189280747;Metric embedding of view-graphs;2007
189281720;On the convergence of multistep methods for the Cauchy problem for ordinary differential equations;1978
189366866;A Generative Language Modeling Approach for Ranking Entities;2009
189386538;Social Networks Gamification for Sustainability Recommendation Systems;2013
189400586;Neuroinformatics I: Fuzzy neural networks of more-equal-less logic (static);2004
189434494;A comparison of two Petri net types;1983
189442281;The Experience of Practitioners with Technology-Enhanced Teaching and Learning: A Response.;2002
189491156;Minimum average-cost path for real time 3d coronary artery segmentation of CT images;2011
189540674;Digital games and beyond: what happens when players compete?;2013
189559291;Penalty functions in ε-programming and ε-minimax problems;1983
189567274;Improving Modularity, Interoperability and Extensibility in Ambient Intelligence;2014
189587328;A Biophysical Model of Shape Changes due to Atrophy in the Brain with Alzheimer’s Disease;2014
189600134;M/G/1 round robin discipline;1979
189610469;Energy-Aware High Performance Computing—A Survey;2013
189625965;A learning-based approach for fast and robust vessel tracking in long ultrasound sequences.;2013
189658423;Solution of linear equations in remote sensing and picture reconstruction;1972
189663389;Monotone iteration discretization algorithm for BVP's;1989
189708175;A queueing theoretic approach to decoupling inventory;2012
189728426;Semi-automatic catheter reconstruction from two views;2012
189738013;On dynamic bit-probe complexity;2007
189742998;Covariate Shift Adaptation by Importance Weighted Cross Validation;2007
189789383;A Robust Genetic Algorithm for Resource Allocation in Project Scheduling;2001
189839309;Emulation des Funkkanals und des Transponders in UHF-Mautsystemen;2011
189851142;Testing of heuristic methods: a case study of greedy algorithm;2008
189869650;Proving Guarantee and Recurrence Temporal Properties by Abstract Interpretation;2015
189877255;An Ontology-based Inquiry Framework.;2008
189883990;XML and the TEI;1999
189917298;A New Design Method for Self-Checking Unidirectional Combinational Circuits;1998
189925169;The challenged identity of a field: The state of the art of eParticipation research;2007
189947881;Detection of Malicious Web Pages Using System Calls Sequences;2014
189965911;Seeking an appropriate alternative least squares algorithm for nonnegative tensor factorizations: A novel recursive solution for nonnegative quadratic programming and NTF;2012
189966823;MIAWARE SOFTWARE - 3D Medical Image Analysis with Automated Reporting Engine and Ontology-based Search;2008
189987711;Test generation for sequential nets of abstract state machines;2012
190032000;THRESHOLDINGS, UMBRAE, RESIDUALS, AND SURPLUSES OF L-IMAGES;1994
190039274;Cell Detection and Segmentation Using Correlation Clustering;2014
190052194;The Impact of Telepresence on Cultural Transmission through Bishoujo Games;2005
190057165;Optimal initialization for 3D correspondence optimization: an evaluation study;2011
190064633;Exploiting Superword-Level Locality in Multimedia Extension Architectures;2003
190083431;The Priestley Separation Axiom for Scattered Spaces;2002
190090064;The Gray Code.;2007
190103792;Improving Patient Comprehension and Recall of Discharge Instructions by Supplementing Free Texts with Pictographs;2008
190109783;A Tableau-Based System for Spatial Reasoning about Directional Relations;2009
190123652;Extending Existential Quantification in Conjunctions of BDDs;2006
190159342;Conditional Median: A Parametric Solution Concept for Location Problems;2002
190163953;Constrained smoothing of histograms by quadratic splines;1992
190172890;Relationships between Connectives in Three-Valued Logics;2012
190234807;Solving Nonconvex Planar Location Problems by Finite Dominating Sets;2000
190239871;On global optimization using interval arithmetic;1992
190240224;MAPPING THE CONCEPTUAL DOMAIN: A CONTRIBUTION TO THE 'THEORY / PRACTICE' DEBATE.;2001
190243628;A high-accuracy box scheme for first-order systems of hyperbolic conservation laws;2002
190247079;The Universal Splitting Property. II;1984
