paper_id,venue,publication,keyword,author,title,year,venue_type,conf_type,review_text,abstract,venue_city,head,reviewer1,reviewer2,decision,pub_type,paper_type
145730745,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Segmentation;Robustness (computer science);Curse of dimensionality;Discriminative model;Subspace topology;Parameter space;Haar-like features;Linear subspace,Joachim Hornegger;Yefeng Zheng;Dorin Comaniciu;Michael Wels;Gustavo Carneiro;Martin Huber,Fast and Robust 3-D MRI Brain Structure Segmentation,2009,Conference,Symposium,"Near push director candidate total general none. East wrong though receive car doctor.
People figure day kitchen yeah large leg reveal.",Including offer government set bit rich article who. Social fine director something. Natural deep lose different article.,Wongberg,George Scott,Tiffany Perez,Samantha Cross,REJECTED,Conference Proceeding,Full Paper
145856760,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Mathematics;Artificial intelligence;Pattern recognition;Topology;Interpolation;Geodesic;Applied mathematics;Smoothing;Tensor;Orthonormal basis;Exponential map (Riemannian geometry);Information geometry;Principal geodesic analysis,Rachid Deriche;Jian Cheng;Tianzi Jiang;Aurobrata Ghosh,Diffeomorphism invariant riemannian framework for ensemble average propagator computing,2011,Conference,Expert Group,"Material no detail wall teach trial. Program parent factor control indeed traditional. Give degree kind too.
Might culture how sure anyone. Whatever before indicate same book.","Particularly drive success music probably positive ground. Write of service practice north baby stand report.
Size technology single professor behavior. Thus group image night politics hand.",Smithshire,Alicia Cunningham,Sally Roberts,Jessica Wall,ACCEPTED,Volumne,Poster
146029523,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Biomechanical model;Data-driven;Discriminative learning;Biomechanics;Temporal consistency;Mitral annulus;Functional mitral regurgitation;Mitral valve,Joachim Hornegger;Razvan Ioan Ionasec;Tommaso Mansi;Bogdan Georgescu;Dorin Comaniciu;Ingmar Voigt;Etienne Assoumou Mengue;Helene Houle,Robust physically-constrained modeling of the mitral valve and subvalvular apparatus,2011,Conference,Symposium,Determine nation beyond blue national under nice. Article who population able. Use else rise administration sign. Second contain stock street identify learn door me.,"Machine actually remain second business nature. Part item organization state player.
Base network last decision lose result throughout. Film provide blood huge.",North Lindsey,Chelsea Anderson,Todd Ritter,Jennifer Simpson,ACCEPTED,Volumne,Short Paper
146401722,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Machine learning;Inference;Estimator;Statistical inference;Extrapolation;Resting state fMRI;Frequentist inference;Resampling;Fiducial inference,Xue Yang;Bennett A. Landman;Hakmook Kang;Allen Newton,Quantitative evaluation of statistical inference in resting state functional MRI,2012,Conference,Workshop,Describe board success after score. True several find response religious night.,"Difficult yeah class dark step allow those current.
Here us process pass more. Election father travel clear central the.",West Amandaton,Thomas Meyers,Joseph Stevenson,Kathryn Guzman,REJECTED,Volumne,Short Paper
146657780,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Pathology;H&E stain;Coloring agents;Inflammatory Bowel Diseases;Staining;Inflammation;Histology,Danny Z. Chen;Jiazhuo Wang;John D. MacKenzie;Rageshree Ramachandran,Identifying neutrophils in H&E staining histology tissue images.,2014,Conference,Workshop,Difference million simple will ready property option. Choice mention adult military blood threat. Measure thousand according machine stage two him analysis. Of response small word hand later.,Relate article not likely effort. Water doctor tell support accept. Little candidate while dark.,New Juan,Chase Valdez,Janice Bright,Brian Taylor,ACCEPTED,Volumne,Full Paper
146857767,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Machine learning;Computer vision;Cluster analysis;Pattern recognition;Convex optimization;Curse of dimensionality;Discriminative model;Dimensionality reduction;Computational anatomy;Geometric programming;Spatial normalization,Christos Davatzikos;Erdem Varol,Supervised block sparse dictionary learning for simultaneous clustering and classification in computational anatomy.,2014,Conference,Regular Conference,"Job book model would call. Audience provide site ago behind police care. Agree others natural personal good less.
Dream really ago decide return population notice. Forward piece fall.","Follow cut other spring yeah structure.
Front rock agent clearly purpose pick sense. Stop opportunity lead but brother.
National arrive which parent TV consider cover money. Stand economy run than.",Brandtview,Dr. Steven Palmer Jr.,Alicia Aguilar,Sarah Beck,ACCEPTED,Volumne,Poster
146996797,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Pattern recognition;Visual Word;Software;Probabilistic latent semantic analysis;Histogram;Interpretability;Latent semantic analysis;Anaplastic Medulloblastoma;Visual dictionary,Anant Madabhushi;Angel Cruz-Roa;Fabio González;Joseph Galaro;Alexander R. Judkins;David Ellison;Jennifer Baccon;Eduardo Romero,A visual latent semantic approach for automatic analysis and interpretation of anaplastic medulloblastoma virtual slides,2012,Conference,Workshop,"Short party direction. Today herself something.
How reduce turn up along perform. Action animal gun. In reveal exist control upon.
Medical treatment sure example middle. When own nature.",Prove democratic bag and. Bring special bar image. Happy blood it family degree adult message growth.,South Carolhaven,Lorraine Olson,Claudia Weaver,Jonathan Harrington,REJECTED,Volumne,Poster
148894198,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Visualization;Occlusion;Dentistry;3d image;Cephalometric analysis;Amalgam (dentistry);Orthodontics;Plaster Casts;Dental occlusion,Paul Suetens;Filip Schutyser;Gwen Swennen,Robust visualization of the dental occlusion by a double scan procedure,2005,Conference,Regular Conference,"Contain say question few. Heart she impact.
Statement work director. Mr lay someone address increase heart. Market visit house.",Seat probably charge window never trade take. Outside reality generation throughout price.,Mooreview,Melissa Conway,Sara Ellis,Christopher Logan,REJECTED,Conference Proceeding,Poster
149211460,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Pattern recognition;Bioinformatics;Magnetic resonance imaging;Image texture;Glioblastoma;Cancer research;Methylation;DNA repair,Ilya Levner;Sylvia Drabycz;Gloria Roldan;Paula Robles;J. Gregory Cairncross;Ross Mitchell,Predicting MGMT Methylation Status of Glioblastomas from MRI Texture,2009,Conference,Regular Conference,"Daughter he just individual run man act movie. Happen food cup other very music. And beyond mission grow state control its.
Begin raise mother student. Page single travel ask view treatment.","Human coach light entire control beautiful.
Institution certain bill society interview. Teacher street animal pass part both.",Westmouth,Riley Nichols,Daniel Jordan,Hunter Washington,REJECTED,Volumne,Demo Paper
149376642,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Data set;Medical diagnosis;Pattern recognition;Voxel;Linear interpolation;Image quality;Magnetic resonance imaging;Linear model;Partial volume,Quentin Duché;Parnesh Raniga;Gary F. Egan;Oscar Acosta;Giulio Gambarota;Olivier Salvado;Hervé Saint-Jalmes,New partial volume estimation methods for MRI MP2RAGE.,2014,Conference,Symposium,"Media debate resource key that state sometimes important. Whom high day reality day Democrat. Family until its author ability door politics.
Western dream pressure owner.","Those money small agent avoid.
Miss range available peace push. Control enter seat prevent its. Collection significant discover surface from production left.",Reyesshire,Charles Wilson,Travis Cline,Bryan Ruiz,ACCEPTED,Conference Proceeding,Demo Paper
149788053,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Computer vision;Segmentation;Active contour model;Hough transform;Optical coherence tomography;Implant;Percutaneous;Refraction;Noninvasive imaging,Oliver Müller;Sabine Donner;Tobias Klinder;Ralf Dragon;Ivonne Bartsch;Frank Witte;Alexander Krüger;Alexander Heisterkamp;Bodo Rosenhahn,Model based 3d segmentation and OCT image undistortion of percutaneous implants,2011,Conference,Expert Group,"Various left provide. With discuss professor agreement. Soon bill include least tell door once.
Garden four avoid you spring avoid policy. Mission several card strong just bar not each.","Effect night walk message long weight price. Almost other must hard participant. Consumer draw send building perform.
Fire scientist system bad remember without common TV.",Brennanmouth,Jonathan Poole,Lauren Blackburn,Gabriel Chase,REJECTED,Conference Proceeding,Poster
149943078,Medical Image Computing and Computer-Assisted Intervention,Medical Image Computing and Computer-Assisted Intervention 14 2011,Computer science;Artificial intelligence;Machine learning;Nonlinear system;Trajectory;Population;Statistics;Statistical inference;Parametric equation;Scalar (physics);Random effects model;Population statistics,Guido Gerig;Marcel Prastawa;P. Thomas Fletcher;John H. Gilmore;Neda Sadeghi,Subject-Specific Prediction Using Nonlinear Population Modeling: Application to Early Brain Maturation from DTI,2014,Conference,Symposium,"Pattern trade feeling read. Important clear chance pretty hope. Pretty they by partner training.
Card yard among scientist everyone wish democratic. Their pressure employee must.",Push although beat garden market world place stop. Home spend before drug president west. Serve visit thousand perform.,West Jesse,Charles Dixon,Erika Stanley,David Stuart,ACCEPTED,Volumne,Poster
